"SURVEY_ID","INSPECTION_TYPE","DEFICIENCY","SEVERITY","RESIDENTS_AFFECTED","SQC","REG_SET_ID","TAG_NUMBER","CORRECTION_DATE","IS_COMPLAINT","SUPPRESS_ON_INSPECTION_TAB"
"R66B","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","1","0","FF11","0689","01/08/2018","1","0"
"R66B","Health","INFECTION CONTROL","2","1","0","ZT1N","210","08/06/2019","0","0"
"R66B","Health","INFECTION PREVENTION & CONTROL","2","1","0","FF11","0880","08/06/2019","0","0"
"R66B","LSC","ELECTRICAL EQUIPMENT - TESTING AND MAINTENANC","2","1","0","K307","0921","08/05/2019","0","0"
"R66B","LSC","ELECTRICAL SYSTEMS - MAINTENANCE AND TESTING","2","1","0","K307","0914","08/05/2019","0","0"
"R66B","LSC","GAS EQUIPMENT - PRECAUTIONS FOR HANDLING OXYG","2","1","0","K307","0929","08/05/2019","0","0"
"R66B","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","2","0","K307","0353","08/05/2019","0","0"
"R66B","LSC","SUBDIVISION OF BUILDING SPACES - SMOKE BARRIE","2","1","0","K307","0372","08/05/2019","0","0"
"R6CQ","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","1","0","FF11","0656","06/29/2018","0","0"
"R6CQ","Health","INCREASE/PREVENT DECREASE IN ROM/MOBILITY","2","1","0","FF11","0688","06/09/2018","0","0"
"R6CQ","Health","LABEL/STORE DRUGS AND BIOLOGICALS","2","1","0","FF11","0761","06/29/2018","0","0"
"R6CQ","Health","MEDICAID/MEDICARE COVERAGE/LIABILITY NOTICE","1","2","0","FF11","0582","06/09/2018","0","0"
"R6CQ","Health","POSTED NURSE STAFFING INFORMATION","1","2","0","FF11","0732","06/29/2018","0","0"
"R6CQ","Health","RESPIRATORY/TRACHEOSTOMY CARE AND SUCTIONING","2","1","0","FF11","0695","06/09/2018","0","0"
"R78X","Health","ENCODING/TRANSMITTING RESIDENT ASSESSMENTS","1","2","0","FF11","0640","02/28/2020","0","0"
"R78X","Health","FACILITY ASSESSMENT","2","1","0","FF11","0838","02/28/2020","0","0"
"R78X","Health","FREE FROM UNNEC PSYCHOTROPIC MEDS/PRN USE","2","1","0","FF11","0758","02/28/2020","0","0"
"R78X","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","1","0","FF11","0689","02/28/2020","0","0"
"R78X","Health","INFECTION CONTROL","1","3","0","ZT1N","210","02/28/2020","0","0"
"R78X","Health","PERSONAL FOOD POLICY","1","3","0","FF11","0813","02/28/2020","0","0"
"R7ES","Health","PHARMACEUTICAL SVC - ACCURATE PROCEDURES, RPH","2","1","0","FF10","0425","09/29/2017","1","0"
"R7NS","Health","ADLS DO NOT DECLINE UNLESS UNAVOIDABLE","2","1","0","FF10","0310","11/17/2017","0","0"
"R7NS","Health","FOOD PROCURE, STORE/PREPARE/SERVE - SANITARY","2","1","0","FF10","0371","11/17/2017","0","0"
"R7NS","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","1","0","FF10","0323","11/17/2017","1","0"
"R7NS","Health","NO CATHETER, PREVENT UTI, RESTORE BLADDER","2","1","0","FF10","0315","11/24/2017","0","0"
"R7NS","Health","NOTICE REQUIREMENTS BEFORE TRANSFER/DISCHARGE","2","1","0","FF10","0203","11/17/2017","1","0"
"R7NS","Health","PROVIDE CARE/SERVICES FOR HIGHEST WELL BEING","2","1","0","FF10","0309","11/17/2017","0","0"
"R7NS","LSC","ELECTRICAL EQUIPMENT - POWER CORDS AND EXTENS","2","1","0","K307","0920","11/17/2017","0","0"
"R7NS","LSC","ELECTRICAL EQUIPMENT - TESTING AND MAINTENANC","2","2","0","K307","0921","11/17/2017","0","0"
"R7NS","LSC","EXIT SIGNAGE","2","1","0","K307","0293","11/17/2017","0","0"
"R7NS","LSC","HAZARDOUS AREAS - ENCLOSURE","2","1","0","K307","0321","11/17/2017","0","0"
"R7NS","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","1","0","K307","0353","11/17/2017","0","0"
"R7NS","LSC","VERTICAL OPENINGS - ENCLOSURE","2","2","0","K307","0311","11/17/2017","0","0"
"R7W0","Health","INVESTIGATE/PREVENT/CORRECT ALLEGED VIOLATION","2","2","0","FF11","0610","11/30/2018","1","0"
"R7W0","Health","NOTIFY OF CHANGES (INJURY/DECLINE/ROOM, ETC.)","2","1","0","FF11","0580","11/30/2018","1","0"
"R7W0","Health","RESIDENT RECORDS - IDENTIFIABLE INFORMATION","2","2","0","FF11","0842","11/30/2018","1","0"
"R7ZQ","Health","COMPREHENSIVE ASSESSMENT AFTER SIGNIFCANT CHG","2","1","0","FF11","0637","06/30/2019","0","0"
"R7ZQ","Health","DRUG REGIMEN IS FREE FROM UNNECESSARY DRUGS","2","1","0","FF11","0757","06/30/2019","0","0"
"R7ZQ","Health","FREE FROM UNNEC PSYCHOTROPIC MEDS/PRN USE","2","1","0","FF11","0758","06/30/2019","0","0"
"R7ZQ","Health","INFECTION CONTROL","2","3","0","ZT1N","210","07/12/2019","0","0"
"R7ZQ","Health","INFECTION PREVENTION & CONTROL","2","2","0","FF11","0880","06/30/2019","0","0"
"R7ZQ","Health","RESIDENT RIGHTS/EXERCISE OF RIGHTS","2","1","0","FF11","0550","06/30/2019","0","0"
"R7ZQ","LSC","DEVELOP EP PLAN, REVIEW AND UPDATE ANNUALLY","1","3","0","EP01","0004","06/30/2019","0","0"
"R7ZQ","LSC","DOORS WITH SELF-CLOSING DEVICES","2","1","0","K307","0223","05/27/2019","0","0"
"R7ZQ","LSC","GAS EQUIPMENT - CYLINDER AND CONTAINER STORAG","2","2","0","K307","0923","05/27/2019","0","0"
"R7ZQ","LSC","POLICIES/PROCEDURES-VOLUNTEERS AND STAFFING","1","3","0","EP01","0024","06/30/2019","0","0"
"R7ZQ","LSC","SPRINKLER SYSTEM - INSTALLATION","2","2","0","K307","0351","07/12/2019","0","0"
"R7ZQ","LSC","STANDARDS OF CONSTRUCTION FOR NEW NH","2","1","0","ZT1N","570","05/27/2019","0","0"
"R85W","Health","RESIDENTS ARE FREE OF SIGNIFICANT MED ERRORS","2","1","0","FF11","0760",".","1","0"
"R9CN","Health","RESIDENT RECORDS - IDENTIFIABLE INFORMATION","2","1","0","FF11","0842","04/01/2020","1","0"
"RC6I","Health","BASELINE CARE PLAN","2","2","0","FF11","0655","11/02/2018","0","0"
"RC6I","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","1","0","FF11","0656","11/30/2018","0","0"
"RC6I","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","1","0","FF11","0689","11/30/2018","0","0"
"RC6I","Health","GRIEVANCES","2","1","0","FF11","0585","11/30/2018","0","0"
"RC6I","Health","INVESTIGATE/PREVENT/CORRECT ALLEGED VIOLATION","2","1","0","FF11","0610","11/30/2018","0","0"
"RC6I","Health","LABEL/STORE DRUGS AND BIOLOGICALS","2","1","0","FF11","0761","11/30/2018","0","0"
"RC6I","Health","PROGRAM/UNIT STAFFING REQUIREMENTS","2","2","0","L2XE","0606","11/16/2018","0","0"
"RC6I","Health","RESPIRATORY/TRACHEOSTOMY CARE AND SUCTIONING","2","1","0","FF11","0695","12/03/2018","0","0"
"RC6I","Health","SELF-DETERMINATION","2","1","0","FF11","0561","12/05/2018","0","0"
"RC6I","Health","STANDARDS OF CONSTRUCTION FOR NEW EXISTING NH","1","3","0","ZT1N","560",".","0","1"
"RC6I","LSC","SUBDIVISION OF BUILDING SPACES - SMOKE BARRIE","2","2","0","K307","0372","11/05/2018","0","0"
"RCBS","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","1","0","FF11","0656","03/05/2018","0","0"
"RCBS","Health","INFECTION CONTROL","1","3","0","ZT1N","210","03/05/2018","0","0"
"RCBS","LSC","BUILDING CONSTRUCTION TYPE AND HEIGHT","2","3","0","K307","0161","03/05/2018","0","1"
"RCNH","Health","FREE FROM UNNEC PSYCHOTROPIC MEDS/PRN USE","2","2","0","FF11","0758","02/12/2018","0","0"
"RCNH","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","1","0","FF11","0689","02/12/2018","0","0"
"RCNH","Health","TREATMENT/SVCS TO PREVENT/HEAL PRESSURE ULCER","2","1","0","FF11","0686","02/12/2018","0","0"
"RCNH","LSC","ELECTRICAL EQUIPMENT - POWER CORDS AND EXTENS","2","2","0","K307","0920","02/12/2018","0","0"
"RCNH","LSC","ELECTRICAL EQUIPMENT - TESTING AND MAINTENANC","2","2","0","K307","0921","02/12/2018","0","0"
"RCNH","LSC","ELECTRICAL SYSTEMS - ESSENTIAL ELECTRIC SYSTE","2","2","0","K307","0918","02/12/2018","0","0"
"RCNH","LSC","EP PROGRAM PATIENT POPULATION","1","3","0","EP01","0007","02/12/2018","0","0"
"RCNH","LSC","EP TRAINING PROGRAM","1","3","0","EP01","0037","02/12/2018","0","0"
"RCNH","LSC","FIRE DRILLS","2","2","0","K307","0712","02/12/2018","0","0"
"RCNH","LSC","LTC AND ICF/IID SHARING PLAN WITH PATIENTS","1","3","0","EP01","0035","02/12/2018","0","0"
"RCNH","LSC","NAMES AND CONTACT INFORMATION","1","3","0","EP01","0030","02/12/2018","0","0"
"RCNH","LSC","PLAN BASED ON ALL HAZARDS RISK ASSESSMENT","1","3","0","EP01","0006","02/12/2018","0","0"
"RCNH","LSC","POLICIES/PROCEDURES-VOLUNTEERS AND STAFFING","1","3","0","EP01","0024","02/12/2018","0","0"
"RCNH","LSC","ROLES UNDER A WAIVER DECLARED BY SECRETARY","1","3","0","EP01","0026","02/12/2018","0","0"
"RCNH","LSC","SUBSISTENCE NEEDS FOR STAFF AND PATIENTS","1","3","0","EP01","0015","02/12/2018","0","0"
"REU7","Health","DRUG RECORDS, LABEL/STORE DRUGS & BIOLOGICALS","2","2","0","FF10","0431","09/12/2017","0","0"
"REU7","Health","DRUG REGIMEN IS FREE FROM UNNECESSARY DRUGS","2","1","0","FF10","0329","09/12/2017","0","0"
"REU7","Health","RES RECORDS-COMPLETE/ACCURATE/ACCESSIBLE","2","1","0","FF10","0514","09/12/2017","0","0"
"REU7","Health","RIGHT TO PARTICIPATE PLANNING CARE-REVISE CP","2","1","0","FF10","0280","09/12/2017","0","0"
"REU7","Health","ROUTINE/EMERGENCY DENTAL SERVICES IN NFS","2","1","0","FF10","0412","09/12/2017","0","0"
"REU7","LSC","COOKING FACILITIES","2","1","0","K307","0324","09/08/2017","0","0"
"REU7","LSC","CORRIDOR - DOORS","2","2","0","K307","0363","09/08/2017","0","0"
"REU7","LSC","HVAC","2","2","0","K307","0521","09/08/2017","0","0"
"REU7","LSC","SPRINKLER SYSTEM - INSTALLATION","2","2","0","K307","0351","09/08/2017","0","0"
"REU7","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","1","0","K307","0353","09/08/2017","0","0"
"REU7","LSC","STAIRWAYS AND SMOKEPROOF ENCLOSURES","2","2","0","K307","0225","09/08/2017","0","0"
"REWY","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","1","0","FF11","0689","12/21/2018","0","0"
"REWY","Health","LABEL/STORE DRUGS AND BIOLOGICALS","2","1","0","FF11","0761","12/21/2018","0","0"
"REWY","Health","RESIDENT RIGHTS/EXERCISE OF RIGHTS","2","2","0","FF11","0550","12/21/2018","0","0"
"REWY","LSC","AISLE, CORRIDOR, OR RAMP WIDTH","2","1","0","K307","0232","12/04/2018","0","0"
"REWY","LSC","FIRE ALARM SYSTEM - TESTING AND MAINTENANCE","1","3","0","K307","0345","11/29/2018","0","0"
"REWY","LSC","SPRINKLER SYSTEM - INSTALLATION","2","1","0","K307","0351","12/03/2018","0","0"
"REWY","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","1","0","K307","0353","01/08/2019","0","0"
"RG2B","Health","PERSONAL PRIVACY/CONFIDENTIALITY OF RECORDS","2","1","0","FF11","0583",".","1","0"
"RGC4","Health","ASSESSMENT ACCURACY/COORDINATION/CERTIFIED","2","1","0","FF09","0278","01/31/2017","0","0"
"RGC4","Health","DRUG REGIMEN IS FREE FROM UNNECESSARY DRUGS","2","1","0","FF09","0329","01/31/2017","0","0"
"RGC4","Health","INFECTION CONTROL, PREVENT SPREAD, LINENS","2","1","0","FF09","0441","01/31/2017","0","0"
"RGC4","Health","SERVICES BY QUALIFIED PERSONS/PER CARE PLAN","2","1","0","FF09","0282","01/31/2017","0","0"
"RGC4","Health","TX/SVC FOR MENTAL/PSYCHOSOCIAL DIFFICULTIES","2","1","0","FF09","0319","01/31/2017","0","0"
"RGC4","LSC","ELECTRICAL EQUIPMENT - TESTING AND MAINTENANC","2","1","0","K307","0921","01/27/2017","0","0"
"RGC4","LSC","RUBBISH CHUTES, INCINERATORS, AND LAUNDRY CHU","2","1","0","K307","0541","01/27/2017","0","0"
"RGC4","LSC","SPRINKLER SYSTEM - INSTALLATION","2","1","0","K307","0351","01/27/2017","0","0"
"RGC4","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","1","0","K307","0353","01/27/2017","0","0"
"RGC4","LSC","STAIRWAYS AND SMOKEPROOF ENCLOSURES","2","1","0","K307","0225","01/27/2017","0","0"
"RGPZ","Health","SAFE/CLEAN/COMFORTABLE/HOMELIKE ENVIRONMENT","2","2","0","FF11","0584","09/15/2018","1","0"
"RGQ8","Health","ACTIVITIES MEET INTEREST/NEEDS EACH RESIDENT","2","1","0","FF11","0679","03/27/2020","0","0"
"RGQ8","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","1","0","FF11","0689","03/27/2020","0","0"
"RGQ8","Health","INFECTION CONTROL","2","1","0","ZT1N","210","03/27/2020","0","0"
"RGQ8","Health","LABEL/STORE DRUGS AND BIOLOGICALS","2","1","0","FF11","0761","03/27/2020","0","0"
"RGQ8","Health","QUALITY OF CARE","2","1","0","FF11","0684","03/27/2020","0","0"
"RGQ8","Health","SAFE/CLEAN/COMFORTABLE/HOMELIKE ENVIRONMENT","2","1","0","FF11","0584","03/27/2020","0","0"
"RGQ8","LSC","COOKING FACILITIES","2","2","0","K307","0324","03/26/2020","0","0"
"RGQ8","LSC","ELECTRICAL EQUIPMENT - TESTING AND MAINTENANC","2","1","0","K307","0921","03/26/2020","0","0"
"RGQ8","LSC","MEANS OF EGRESS - GENERAL","2","1","0","K307","0211","03/26/2020","0","0"
"RH7L","Health","OTHER LAWS, CODES, RULES AND REGULATIONS.","2","1","0","4FGA","4005","06/19/2020","1","0"
"RH7L","LSC","MAINTENANCE, INSPECTION & TESTING - DOORS","2","2","0","K307","0761","07/25/2020","1","0"
"RHD0","Health","FREE FROM ABUSE AND NEGLECT","2","1","0","FF11","0600",".","1","0"
"RHQ5","LSC","DEVELOPMENT OF COMMUNICATION PLAN","1","3","0","EP01","0029","07/25/2018","0","0"
"RHQ5","LSC","DISCHARGE FROM EXITS","1","2","0","K307","0271","07/25/2018","0","0"
"RHQ5","LSC","ELECTRICAL EQUIPMENT - POWER CORDS AND EXTENS","2","1","0","K307","0920","07/25/2018","0","0"
"RHQ5","LSC","FIRE ALARM SYSTEM - NOTIFICATION","2","1","0","K307","0343","07/25/2018","0","0"
"RHQ5","LSC","MEANS OF EGRESS - GENERAL","2","1","0","K307","0211","07/25/2018","0","0"
"RHQ5","LSC","NUMBER OF EXITS - PATIENT SLEEPING AND NON-SL","1","2","0","K307","0253","07/25/2018","0","0"
"RHQ5","LSC","SPRINKLER SYSTEM - INSTALLATION","2","1","0","K307","0351","07/25/2018","0","0"
"RHQ5","LSC","STAIRWAYS AND SMOKEPROOF ENCLOSURES","2","1","0","K307","0225","07/25/2018","0","0"
"RHVM","Health","ADL CARE PROVIDED FOR DEPENDENT RESIDENTS","2","1","0","FF11","0677","06/20/2019","1","0"
"RHVM","Health","BASELINE CARE PLAN","2","1","0","FF11","0655","06/20/2019","0","0"
"RHVM","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","1","0","FF11","0656","06/20/2019","0","0"
"RHVM","Health","FREE FROM UNNEC PSYCHOTROPIC MEDS/PRN USE","2","1","0","FF11","0758","06/20/2019","0","0"
"RHVM","LSC","SPRINKLER SYSTEM - INSTALLATION","2","1","0","K307","0351","06/14/2019","0","0"
"RHW7","Health","ACTIVITIES DAILY LIVING (ADLS)/MNTN ABILITIES","2","1","0","FF11","0676","03/26/2020","0","0"
"RHW7","Health","INFECTION CONTROL","2","1","0","ZT1N","210","03/26/2020","0","0"
"RHW7","Health","INFECTION PREVENTION & CONTROL","2","1","0","FF11","0880","03/26/2020","0","0"
"RHW7","Health","RESIDENT RIGHTS/EXERCISE OF RIGHTS","2","2","0","FF11","0550","03/26/2020","0","0"
"RHW7","Health","RESIDENT SELF-ADMIN MEDS-CLINICALLY APPROP","2","1","0","FF11","0554","03/26/2020","0","0"
"RHW7","LSC","ELECTRICAL EQUIPMENT - POWER CORDS AND EXTENS","2","1","0","K307","0920","03/13/2020","0","0"
"RHW7","LSC","FIRE ALARM SYSTEM - INSTALLATION","2","2","0","K307","0341","03/13/2020","0","0"
"RHW7","LSC","MEANS OF EGRESS - GENERAL","2","2","0","K307","0211","03/09/2020","0","0"
"RI0K","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","1","0","FF11","0689","01/14/2019","1","0"
"RI0K","Health","RESIDENTS RIGHTS","1","1","0","ZT1N","100",".","1","1"
"RI0K","Health","SERVICES PROVIDED MEET PROFESSIONAL STANDARDS","2","1","0","FF11","0658","01/14/2019","1","0"
"RI9T","Health","RIGHT TO BE FREE FROM PHYSICAL RESTRAINTS","2","2","0","FF10","0221","07/15/2017","1","0"
"RITL","Health","DEVELOP COMPREHENSIVE CARE PLANS","2","1","0","FF10","0279","05/19/2017","0","0"
"RITL","Health","DRUG REGIMEN IS FREE FROM UNNECESSARY DRUGS","2","1","0","FF10","0329","05/19/2017","0","0"
"RITL","Health","TREATMENT/CARE FOR SPECIAL NEEDS","2","1","0","FF10","0328","05/19/2017","0","0"
"RITL","LSC","EGRESS DOORS","2","1","0","K307","0222","05/01/2017","0","0"
"RITL","LSC","ELECTRICAL SYSTEMS - ESSENTIAL ELECTRIC SYSTE","2","2","0","K307","0916","05/19/2017","0","0"
"RITL","LSC","EMERGENCY LIGHTING","2","1","0","K307","0291","05/19/2017","0","0"
"RITL","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","2","0","K307","0353","05/19/2017","0","0"
"RIXM","LSC","DEVELOPMENT OF COMMUNICATION PLAN","1","3","0","EP01","0029","07/20/2018","0","0"
"RIXM","LSC","DEVELOPMENT OF EP POLICIES AND PROCEDURES","1","3","0","EP01","0013","07/20/2018","0","0"
"RIXM","LSC","ELECTRICAL EQUIPMENT - TESTING AND MAINTENANC","2","2","0","K307","0921","07/20/2018","0","0"
"RIXM","LSC","POLICIES/PROCEDURES-VOLUNTEERS AND STAFFING","1","3","0","EP01","0024","07/20/2018","0","0"
"RIZ3","Health","DEPARTMENT CRIMINAL HISTORY REVIEW","2","1","0","E3BP","0814","11/30/2017","0","0"
"RIZ3","Health","INFECTION CONTROL, PREVENT SPREAD, LINENS","2","1","0","FF10","0441","11/30/2017","0","0"
"RIZ3","Health","SERVICES BY QUALIFIED PERSONS/PER CARE PLAN","2","1","0","FF10","0282","11/30/2017","0","0"
"RIZ3","Health","TREATMENT/SERVICES TO IMPROVE/MAINTAIN ADLS","2","1","0","FF10","0311","11/30/2017","0","0"
"RJ6L","Health","PHARMACY SRVCS/PROCEDURES/PHARMACIST/RECORDS","2","2","0","FF11","0755","01/30/2020","1","0"
"RJ6L","Health","RESIDENTS ARE FREE OF SIGNIFICANT MED ERRORS","2","2","0","FF11","0760","01/30/2020","1","0"
"RJ9H","Health","DRUG RECORDS, LABEL/STORE DRUGS & BIOLOGICALS","2","1","0","FF10","0431","01/11/2018","0","0"
"RJ9H","Health","INFECTION CONTROL, PREVENT SPREAD, LINENS","2","1","0","FF10","0441","01/11/2018","0","0"
"RJ9H","Health","QAA COMMITTEE-MEMBERS/MEET QUARTERLY/PLANS","2","1","0","FF10","0520","01/11/2018","0","0"
"RJ9H","Health","RESPONSIBILITIES OF PROVIDERS; REQUIRED NOTIF","2","1","0","E3BP","1022","01/11/2018","0","0"
"RJ9H","LSC","CORRIDORS - CONSTRUCTION OF WALLS","1","2","0","K307","0362","02/01/2018","0","1"
"RJ9H","LSC","DISCHARGE FROM EXITS","1","2","0","K307","0271","02/01/2018","0","1"
"RJ9H","LSC","ELECTRICAL EQUIPMENT - POWER CORDS AND EXTENS","2","2","0","K307","0920","02/01/2018","0","0"
"RJ9H","LSC","ELECTRICAL SYSTEMS - OTHER","1","3","0","K307","0911","02/01/2018","0","0"
"RJ9H","LSC","GAS AND VACUUM PIPED SYSTEMS - WARNING SYSTEM","2","1","0","K307","0904","02/01/2018","0","0"
"RJ9H","LSC","GAS EQUIPMENT - CYLINDER AND CONTAINER STORAG","2","2","0","K307","0923","02/01/2018","0","0"
"RJ9H","LSC","INTERIOR WALL AND CEILING FINISH","2","1","0","K307","0331","02/01/2018","0","0"
"RJ9H","LSC","MEANS OF EGRESS - GENERAL","2","1","0","K307","0211","02/01/2018","0","0"
"RJ9H","LSC","MEANS OF EGRESS REQUIREMENTS - OTHER","2","1","0","K307","0200","02/01/2018","0","0"
"RJ9H","LSC","PORTABLE FIRE EXTINGUISHERS","2","2","0","K307","0355","02/01/2018","0","0"
"RJ9H","LSC","SPRINKLER SYSTEM - INSTALLATION","2","1","0","K307","0351","02/01/2018","0","0"
"RJ9H","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","2","0","K307","0353","02/01/2018","0","0"
"RJEC","Health","SAFE/FUNCTIONAL/SANITARY/COMFORTABLE ENVIRON","2","2","0","FF10","0465","04/22/2017","1","0"
"RJEC","LSC","GAS AND VACUUM PIPED SYSTEMS - MAINTENANCE PR","2","2","0","K307","0907","04/22/2017","1","0"
"RK1N","Health","BOWEL/BLADDER INCONTINENCE, CATHETER, UTI","2","1","0","FF11","0690","06/04/2018","0","0"
"RK1N","Health","CARE PLAN TIMING AND REVISION","2","1","0","FF11","0657","06/04/2018","0","0"
"RK1N","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","1","0","FF11","0656","06/04/2018","0","0"
"RK1N","Health","FREE FROM UNNEC PSYCHOTROPIC MEDS/PRN USE","2","1","0","FF11","0758","06/04/2018","0","0"
"RK1N","Health","FREE OF MEDICATION ERROR RTS 5 PRCNT OR MORE","2","1","0","FF11","0759","06/04/2018","0","0"
"RK1N","Health","INCREASE/PREVENT DECREASE IN ROM/MOBILITY","2","2","0","FF11","0688","06/04/2018","0","0"
"RK1N","Health","INFECTION PREVENTION & CONTROL","2","1","0","FF11","0880","06/04/2018","0","0"
"RK1N","Health","INVESTIGATE/PREVENT/CORRECT ALLEGED VIOLATION","2","1","0","FF11","0610","06/04/2018","0","0"
"RK1N","Health","LABEL/STORE DRUGS AND BIOLOGICALS","2","2","0","FF11","0761","06/04/2018","0","0"
"RK1N","Health","RESIDENT RIGHTS/EXERCISE OF RIGHTS","2","1","0","FF11","0550","06/04/2018","0","0"
"RK1N","Health","SUFFICIENT NURSING STAFF","2","2","0","FF11","0725","06/04/2018","0","0"
"RK1N","LSC","DISCHARGE FROM EXITS","2","1","0","K307","0271","06/08/2018","0","0"
"RK1N","LSC","ELECTRICAL SYSTEMS - MAINTENANCE AND TESTING","2","1","0","K307","0914","06/08/2018","0","0"
"RK1N","LSC","EP TESTING REQUIREMENTS","1","3","0","EP01","0039","06/08/2018","0","0"
"RK1N","LSC","EP TRAINING PROGRAM","1","3","0","EP01","0037","06/08/2018","0","0"
"RK1N","LSC","HOSPITAL CAH AND LTC EMERGENCY POWER","1","3","0","EP01","0041","06/08/2018","0","0"
"RK1N","LSC","ILLUMINATION OF MEANS OF EGRESS","2","1","0","K307","0281","06/08/2018","0","0"
"RK1N","LSC","LOCAL, STATE, TRIBAL COLLABORATION PROCESS","1","3","0","EP01","0009","06/08/2018","0","0"
"RK1N","LSC","PHYSICAL ENVIRONMENT","2","1","0","ZT1N","310","06/08/2018","0","0"
"RK1N","LSC","POLICIES/PROCEDURES-VOLUNTEERS AND STAFFING","1","3","0","EP01","0024","06/08/2018","0","0"
"RK1N","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","1","0","K307","0353","06/08/2018","0","0"
"RK7K","Health","INVESTIGATE/REPORT ALLEGATIONS/INDIVIDUALS","2","1","0","FF10","0225","12/07/2017","1","0"
"RK7K","Health","PHARMACEUTICAL SVC - ACCURATE PROCEDURES, RPH","2","1","0","FF10","0425","12/07/2017","1","0"
"RK7K","Health","PROVIDE CARE/SERVICES FOR HIGHEST WELL BEING","3","1","0","FF10","0309","12/07/2017","1","0"
"RK7K","Health","RESIDENTS FREE OF SIGNIFICANT MED ERRORS","3","1","0","FF10","0333","12/07/2017","1","0"
"RK7K","Health","SERVICES PROVIDED MEET PROFESSIONAL STANDARDS","2","1","0","FF10","0281","12/07/2017","1","0"
"RK7N","Health","LICENSE/COMPLY W/ FED/STATE/LOCL LAW/PROF STD","2","1","0","FF11","0836","07/25/2020","1","0"
"RK7N","Health","RESIDENTS ARE FREE OF SIGNIFICANT MED ERRORS","2","2","0","FF11","0760","08/24/2020","1","0"
"RK7N","Health","SERVICES PROVIDED MEET PROFESSIONAL STANDARDS","2","1","0","FF11","0658","08/24/2020","1","0"
"RK7N","Health","SUFFICIENT NURSING STAFF","2","3","0","FF11","0725","07/25/2020","1","0"
"RKJV","Health","DEVELOP/IMPLEMENT ABUSE/NEGLECT POLICIES","1","2","0","FF11","0607","03/23/2018","0","0"
"RKJV","Health","FREE FROM UNNEC PSYCHOTROPIC MEDS/PRN USE","2","1","0","FF11","0758","03/23/2018","0","0"
"RKJV","Health","INFECTION CONTROL","2","3","0","ZT1N","210","03/23/2018","0","0"
"RKJV","Health","INFECTION PREVENTION & CONTROL","2","3","0","FF11","0880","03/23/2018","0","0"
"RKJV","LSC","ELECTRICAL EQUIPMENT - POWER CORDS AND EXTENS","2","2","0","K307","0920","03/23/2018","0","0"
"RKJV","LSC","ELECTRICAL SYSTEMS - OTHER","2","2","0","K307","0911","03/23/2018","0","0"
"RKJV","LSC","GAS EQUIPMENT - LIGUID OXYGEN EQUIPMENT","2","2","0","K307","0930","03/23/2018","0","0"
"RKJV","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","2","0","K307","0353","03/23/2018","0","0"
"RKRV","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","1","0","FF11","0656","03/15/2019","0","0"
"RKRV","Health","RESIDENT RIGHTS/EXERCISE OF RIGHTS","2","1","0","FF11","0550","03/15/2019","0","0"
"RKRV","LSC","ELECTRICAL SYSTEMS - ESSENTIAL ELECTRIC SYSTE","2","1","0","K307","0917","03/15/2019","0","0"
"RKRV","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","1","0","K307","0353","03/15/2019","0","0"
"RM8Y","Health","FREE FROM ABUSE AND NEGLECT","3","1","0","FF11","0600","03/18/2020","1","0"
"RM8Y","Health","PHYSICIAN VISITS - REVIEW CARE/NOTES/ORDER","2","1","0","FF11","0711","03/18/2020","1","0"
"RM8Y","Health","REPORTING OF ALLEGED VIOLATIONS","2","1","0","FF11","0609","03/18/2020","1","0"
"RMRN","Health","TREATMENT/SVCS TO PREVENT/HEAL PRESSURE SORES","2","1","0","FF10","0314","09/22/2017","1","0"
